,Airline,Source,Destination,Additional_Info,Price,month,Weekday,Dep_hour,Dep_min,Arrival_hour,Dur_hour,Dur_min,Arrival_min2,Stop1,Stop2,Stop3,Stop4,Total_stops1
9343,6,2,1,8,13135,3,1,4,0,15,11,30,30,3,7,6,13,1
9344,3,2,1,8,6015,5,4,14,25,17,3,15,40,3,10,29,13,0
9345,6,2,1,8,8283,5,2,17,0,1,8,30,30,3,7,6,13,1
9346,8,1,4,7,3543,6,0,8,20,10,2,15,35,4,8,29,13,0
9347,3,3,0,8,4148,3,6,10,10,12,2,45,55,2,5,29,13,0
9348,2,0,5,8,7657,3,0,15,45,20,4,30,15,0,16,8,13,1
9349,3,3,0,8,5276,5,4,19,35,23,3,40,15,2,2,3,13,1
9350,4,3,0,8,14151,5,6,9,35,23,14,0,35,2,14,3,13,1
9351,4,4,3,8,8040,6,0,10,20,11,1,30,50,1,19,29,13,0
9352,3,2,1,8,8378,3,5,11,55,21,9,25,20,3,20,22,5,2
9353,8,1,4,7,3543,6,0,9,45,12,2,15,0,4,8,29,13,0
9354,3,0,2,8,4823,6,0,18,55,21,2,55,50,0,13,29,13,0
9355,4,3,0,8,14388,5,6,18,55,8,13,20,15,2,7,3,13,1
9356,8,1,4,7,3543,6,0,17,45,20,2,20,5,4,8,29,13,0
9357,4,3,0,5,10844,5,4,14,5,20,6,40,45,2,7,3,13,1
9358,4,3,0,5,10844,6,0,6,30,18,11,45,15,2,7,3,13,1
9359,8,2,1,8,4957,6,0,17,55,22,4,55,50,3,6,6,13,1
9360,3,2,1,8,6442,5,6,7,35,16,8,35,10,3,20,6,13,1
9361,1,2,1,8,7480,5,6,17,20,9,16,5,25,3,33,6,13,1
9362,3,2,1,8,5073,4,0,20,25,1,5,5,30,3,7,6,13,1
9363,4,3,0,8,14781,5,4,16,30,22,6,5,35,2,7,3,13,1
9364,6,2,1,8,9646,6,6,9,45,16,6,25,10,3,20,6,13,1
9365,4,3,0,5,7851,4,0,6,30,16,9,50,20,2,7,3,13,1
9366,8,4,3,7,2175,3,3,5,45,7,1,20,5,1,19,29,13,0
9367,1,3,0,8,14424,5,4,10,0,5,19,25,25,2,14,0,3,2
9368,4,2,1,8,13014,6,0,9,40,19,9,20,0,3,28,4,5,2
9369,4,2,1,5,5177,4,5,2,15,19,16,45,0,3,7,6,13,1
9370,6,2,1,8,15135,3,3,10,45,18,8,5,50,3,7,6,13,1
9371,1,0,2,8,5228,6,0,21,5,23,2,50,55,0,13,29,13,0
9372,4,0,5,8,22270,3,4,11,40,5,17,25,5,0,7,8,13,1
9373,8,1,4,7,3543,6,2,9,45,12,2,15,0,4,8,29,13,0
9374,4,2,1,8,15129,5,2,23,5,19,19,55,0,3,0,4,5,2
9375,3,2,1,8,6093,6,2,6,40,21,14,20,0,3,7,6,13,1
9376,4,0,5,5,11087,3,1,14,5,20,6,15,20,0,7,8,13,1
9377,6,2,1,8,7408,6,4,9,0,21,12,0,0,3,7,6,13,1
9378,3,3,0,8,6534,5,0,21,0,2,5,15,15,2,37,3,13,1
9379,4,2,1,5,13029,5,2,5,30,4,22,55,25,3,28,4,5,2
9380,4,0,2,8,8016,6,5,7,10,10,3,0,10,0,13,29,13,0
9381,1,4,3,8,8528,3,5,5,55,19,13,15,10,1,33,13,13,1
9382,1,2,1,8,12760,6,4,17,15,19,26,0,15,3,20,4,5,2
9383,1,2,1,8,12199,6,0,17,15,19,26,0,15,3,20,4,5,2
9384,6,2,1,8,14067,5,5,10,0,1,15,30,30,3,7,6,13,1
9385,4,0,2,8,8016,6,2,17,45,20,3,0,45,0,13,29,13,0
9386,1,3,0,8,5510,5,5,14,15,16,2,30,45,2,5,29,13,0
9387,1,3,0,8,6241,3,3,14,35,14,24,0,35,2,33,3,13,1
9388,1,2,1,8,16142,3,3,12,30,9,20,55,25,3,33,6,13,1
9389,4,2,1,5,10919,6,4,14,35,12,22,0,35,3,34,4,5,2
9390,3,3,0,8,4804,4,3,21,25,0,2,40,5,2,5,29,13,0
9391,3,2,1,8,6979,5,6,11,25,21,9,35,0,3,7,6,13,1
9392,1,2,1,8,6094,4,4,14,10,17,3,0,10,3,10,29,13,0
9393,1,0,2,8,5176,4,0,17,0,19,2,45,45,0,13,29,13,0
9394,6,2,1,5,15136,3,1,13,0,21,8,0,0,3,7,6,13,1
9395,4,3,0,5,10031,3,3,8,25,23,15,0,25,2,7,3,13,1
9396,4,2,1,8,12814,3,4,5,25,18,37,25,50,3,21,4,5,2
9397,4,3,0,8,12681,4,0,6,30,19,13,20,50,2,7,3,13,1
9398,6,2,1,8,12402,3,4,7,0,18,11,50,50,3,7,6,13,1
9399,4,3,0,8,13759,3,3,8,25,18,9,45,10,2,7,3,13,1
9400,8,1,4,8,3597,6,5,17,45,20,2,20,5,4,8,29,13,0
9401,0,0,2,8,3383,5,5,23,55,2,2,50,45,0,13,29,13,0
9402,10,0,2,8,4668,5,4,9,45,12,2,50,35,0,13,29,13,0
9403,4,2,1,8,10929,3,4,19,10,4,33,15,25,3,0,4,5,2
9404,10,3,0,8,9187,4,0,17,0,10,17,45,45,2,14,3,13,1
9405,6,2,1,8,7530,6,6,11,40,1,13,50,30,3,7,6,13,1
9406,1,3,0,8,8026,3,3,9,10,13,4,30,40,2,2,3,13,1
9407,8,0,2,7,4319,4,6,9,30,12,2,50,20,0,13,29,13,0
9408,4,2,1,8,13376,6,1,14,35,4,13,50,25,3,34,4,5,2
9409,8,3,0,8,4174,5,6,9,0,11,2,25,25,2,5,29,13,0
9410,10,0,2,8,4668,5,1,7,0,9,2,40,40,0,13,29,13,0
9411,6,2,1,8,13062,3,4,7,5,21,13,55,0,3,7,6,13,1
9412,4,2,1,5,12898,5,1,19,15,4,9,10,25,3,7,6,13,1
9413,4,2,1,8,14714,6,4,15,0,4,13,25,25,3,7,6,13,1
9414,1,3,0,8,10991,5,4,5,50,20,14,35,25,2,25,9,3,2
9415,4,0,2,5,4030,5,2,11,10,14,2,55,5,0,13,29,13,0
9416,4,2,1,5,13029,5,5,9,40,4,18,45,25,3,28,4,5,2
9417,10,0,5,8,6800,3,0,6,40,12,5,55,35,0,0,8,13,1
9418,4,0,5,5,11087,3,5,7,0,9,26,30,30,0,7,8,13,1
9419,6,2,1,8,9794,5,2,10,20,19,8,40,0,3,7,6,13,1
9420,4,3,0,8,14388,5,6,21,10,9,12,10,20,2,7,3,13,1
9421,3,3,0,8,4148,3,5,21,25,0,2,40,5,2,5,29,13,0
9422,1,2,1,8,17266,3,3,20,0,19,23,15,15,3,4,4,5,2
9423,1,3,0,8,7893,4,0,20,30,8,12,25,55,2,14,3,13,1
9424,4,0,2,8,7229,5,4,19,50,22,3,0,50,0,13,29,13,0
9425,6,2,1,5,9930,5,5,7,5,21,13,55,0,3,7,6,13,1
9426,6,2,1,8,18286,3,3,11,30,1,14,5,35,3,7,6,13,1
9427,4,0,2,5,7229,6,4,19,50,22,3,0,50,0,13,29,13,0
9428,10,2,1,8,6216,6,1,6,0,9,3,10,10,3,10,29,13,0
9429,0,0,2,8,4282,6,4,4,55,7,2,50,45,0,13,29,13,0
9430,3,2,1,8,5054,5,1,7,35,12,4,35,10,3,20,6,13,1
9431,4,2,1,5,10262,6,4,7,5,19,11,55,0,3,7,6,13,1
9432,0,2,1,8,11410,6,4,16,45,22,5,40,25,3,6,6,13,1
9433,4,3,0,8,14571,5,0,6,30,18,11,45,15,2,7,3,13,1
9434,2,2,1,8,4692,6,1,7,25,13,6,10,35,3,0,6,13,1
9435,4,2,1,5,10919,6,2,14,35,4,13,50,25,3,34,4,5,2
9436,4,3,0,5,10844,5,6,8,25,19,11,25,50,2,7,3,13,1
9437,4,3,0,5,10844,5,5,20,0,16,20,20,20,2,7,3,13,1
9438,1,2,1,8,6094,5,4,14,10,17,3,0,10,3,10,29,13,0
9439,10,2,1,8,6741,6,3,14,40,17,3,10,50,3,10,29,13,0
9440,1,2,1,8,8372,6,3,9,45,9,23,40,25,3,33,6,13,1
9441,6,2,1,8,14067,5,5,2,15,11,9,35,50,3,7,6,13,1
9442,3,2,1,8,10236,3,3,8,35,22,13,45,20,3,20,6,13,1
9443,1,2,1,8,7480,6,6,20,40,9,12,45,25,3,33,6,13,1
9444,6,2,1,8,8386,3,5,9,45,16,6,25,10,3,20,6,13,1
9445,6,2,1,8,6795,6,4,11,40,1,13,50,30,3,7,6,13,1
9446,0,3,0,8,4409,5,6,10,20,12,2,35,55,2,5,29,13,0
9447,3,1,4,8,3597,5,4,19,35,21,2,20,55,4,8,29,13,0
9448,1,0,2,8,6961,6,2,6,10,8,2,45,55,0,13,29,13,0
9449,4,3,0,8,12692,6,0,17,0,23,6,35,35,2,14,3,13,1
9450,1,4,3,8,4307,3,5,19,30,20,1,15,45,1,19,29,13,0
9451,4,0,2,5,4030,5,6,8,20,11,3,0,20,0,13,29,13,0
9452,1,3,0,8,15957,5,2,9,50,23,13,25,15,2,15,9,3,2
9453,4,0,5,5,7832,3,4,22,50,11,12,35,25,0,7,8,13,1
9454,1,3,0,8,12954,4,0,10,0,10,24,30,30,2,14,7,12,3
9455,4,2,1,5,11150,6,4,23,5,4,29,20,25,3,0,4,5,2
9456,3,4,3,8,4049,3,5,6,20,7,1,25,45,1,19,29,13,0
9457,4,0,5,5,9134,3,0,5,45,15,9,30,15,0,7,8,13,1
9458,0,3,0,8,4409,5,2,22,50,1,2,30,20,2,5,29,13,0
9459,4,3,0,8,14781,5,2,14,5,22,8,30,35,2,7,3,13,1
9460,1,0,2,8,5228,4,6,21,5,23,2,50,55,0,13,29,13,0
9461,8,1,4,8,3597,5,5,17,45,20,2,20,5,4,8,29,13,0
9462,6,2,1,8,6795,6,0,15,15,1,10,15,30,3,7,6,13,1
9463,0,3,0,8,3807,6,5,22,50,1,2,30,20,2,5,29,13,0
9464,4,3,0,8,14781,5,2,16,30,23,7,5,35,2,7,3,13,1
9465,1,2,1,8,8372,5,4,9,0,19,10,15,15,3,7,6,13,1
9466,3,2,1,8,5000,6,1,14,20,17,3,15,35,3,10,29,13,0
9467,10,0,2,8,5403,4,0,9,45,12,2,50,35,0,13,29,13,0
9468,3,2,1,8,11600,3,3,11,55,22,10,25,20,3,20,6,13,1
9469,6,2,1,8,8476,5,2,8,45,19,10,30,15,3,7,6,13,1
9470,1,0,5,8,6593,3,0,10,30,21,10,55,25,0,42,14,6,2
9471,3,0,5,8,7648,3,5,16,55,19,2,50,45,0,13,29,13,0
9472,10,3,0,8,9345,5,2,7,10,18,11,40,50,2,14,3,13,1
9473,4,2,1,8,15129,5,1,9,40,4,18,45,25,3,28,4,5,2
9474,6,2,1,5,7268,6,4,12,50,19,6,25,15,3,7,6,13,1
9475,4,4,3,5,3210,6,4,19,35,21,1,30,5,1,19,29,13,0
9476,3,1,4,8,7295,3,3,19,35,21,2,20,55,4,8,29,13,0
9477,3,2,1,8,6442,6,4,5,5,12,7,5,10,3,20,6,13,1
9478,3,3,0,8,3809,5,6,19,20,23,4,25,45,2,20,3,13,1
9479,1,0,5,4,15119,3,4,5,50,16,10,30,20,0,9,1,6,2
9480,2,2,1,8,9069,6,0,14,25,19,5,10,35,3,7,6,13,1
9481,3,0,2,8,3943,5,6,10,10,13,2,50,0,0,13,29,13,0
9482,1,3,0,8,12534,6,0,7,0,5,22,25,25,2,14,0,3,2
9483,6,2,1,8,13714,6,6,9,0,19,10,0,0,3,7,6,13,1
9484,1,2,1,8,9128,3,4,5,15,19,38,0,15,3,38,23,4,3
9485,3,4,3,8,2227,5,5,21,20,22,1,30,50,1,19,29,13,0
9486,4,3,0,5,10844,5,2,20,0,22,26,35,35,2,7,3,13,1
9487,4,3,0,8,13941,5,6,16,30,4,12,10,40,2,7,3,13,1
9488,4,0,5,5,7832,3,4,5,45,15,9,30,15,0,7,8,13,1
9489,2,0,2,8,3419,6,0,7,45,10,2,55,40,0,13,29,13,0
9490,4,3,0,8,14151,5,5,20,25,21,24,40,5,2,14,3,13,1
9491,3,2,1,8,5073,4,1,7,35,12,4,35,10,3,20,6,13,1
9492,10,3,0,8,9922,5,4,17,0,9,16,5,5,2,14,3,13,1
9493,3,1,4,8,4752,3,3,13,20,15,2,15,35,4,8,29,13,0
9494,6,2,1,5,10197,5,1,9,0,19,10,15,15,3,7,6,13,1
9495,1,0,2,8,6961,6,0,10,0,12,2,45,45,0,13,29,13,0
9496,6,2,1,8,17493,3,3,13,0,21,8,0,0,3,7,6,13,1
9497,6,2,1,8,13587,6,4,7,5,21,13,55,0,3,7,6,13,1
9498,4,2,1,5,10262,6,4,16,0,4,12,25,25,3,7,6,13,1
9499,1,3,0,8,15107,5,5,14,30,8,18,25,55,2,43,9,3,2
9500,10,3,0,8,8452,5,6,17,0,10,17,45,45,2,14,3,13,1
9501,1,4,3,8,3100,6,0,21,5,22,1,20,25,1,19,29,13,0
9502,3,0,2,8,4823,5,0,7,10,10,2,55,5,0,13,29,13,0
9503,0,0,2,8,4483,4,3,23,55,2,2,50,45,0,13,29,13,0
9504,1,3,0,8,13243,5,2,10,0,1,15,20,20,2,14,7,3,2
9505,3,2,1,8,5684,6,4,11,25,1,14,5,30,3,7,6,13,1
9506,4,4,3,5,3205,4,1,10,20,11,1,30,50,1,19,29,13,0
9507,4,2,1,5,10262,6,2,10,0,4,18,25,25,3,7,6,13,1
9508,3,0,2,8,4823,5,5,20,0,22,2,50,50,0,13,29,13,0
9509,4,2,1,8,15554,5,4,13,0,19,6,0,0,3,7,6,13,1
9510,3,0,2,8,3943,6,4,4,0,6,2,50,50,0,13,29,13,0
9511,10,4,3,8,12080,3,5,7,30,19,12,25,55,1,14,13,13,1
9512,0,0,2,8,3383,5,1,23,55,2,2,50,45,0,13,29,13,0
9513,8,4,3,8,2437,3,1,5,45,7,1,20,5,1,19,29,13,0
9514,8,4,3,7,1965,6,3,22,45,0,1,30,15,1,19,29,13,0
9515,4,0,5,5,7832,3,4,22,50,10,11,35,25,0,7,8,13,1
9516,3,2,1,8,6442,6,0,6,50,16,9,20,10,3,20,6,13,1
9517,1,3,0,8,12723,5,6,5,50,8,27,5,55,2,25,9,3,2
9518,4,0,2,8,8016,6,0,15,15,18,2,55,10,0,13,29,13,0
9519,4,2,1,5,10199,6,1,21,25,12,15,10,35,3,21,4,5,2
9520,10,3,0,8,10842,3,3,9,55,9,23,15,10,2,14,3,13,1
9521,6,2,1,8,7005,6,0,12,50,21,8,10,0,3,7,6,13,1
9522,0,3,0,8,4409,5,5,10,20,12,2,35,55,2,5,29,13,0
9523,4,3,0,8,13364,4,0,21,10,9,12,10,20,2,7,3,13,1
9524,6,2,1,8,13377,6,4,16,0,1,9,30,30,3,7,6,13,1
9525,4,2,1,5,10262,6,0,21,50,4,6,35,25,3,7,6,13,1
9526,4,3,0,5,10844,5,2,16,30,23,7,5,35,2,7,3,13,1
9527,4,3,0,8,14571,5,0,6,30,16,9,50,20,2,7,3,13,1
9528,4,2,1,8,19329,3,5,10,45,18,32,5,50,3,3,4,5,2
9529,1,0,5,8,4943,3,4,8,15,23,14,55,10,0,20,8,13,1
9530,4,2,1,8,15129,5,4,23,5,4,29,20,25,3,0,4,5,2
9531,4,2,1,8,15129,5,2,9,40,19,9,20,0,3,28,4,5,2
9532,4,3,0,5,10539,6,4,17,0,18,25,0,0,2,14,3,13,1
9533,4,3,0,5,10031,3,3,21,10,22,25,25,35,2,7,3,13,1
9534,6,2,1,8,9140,5,0,17,45,1,7,45,30,3,7,6,13,1
9535,0,3,0,8,4409,4,2,22,50,1,2,30,20,2,5,29,13,0
9536,3,0,2,8,3419,5,6,22,10,1,2,50,0,0,13,29,13,0
9537,6,2,1,8,9646,5,6,9,45,16,6,25,10,3,20,6,13,1
9538,4,3,0,8,13584,5,4,14,5,18,28,10,15,2,7,3,13,1
9539,1,2,1,8,11806,5,5,5,0,7,26,40,40,3,0,4,5,2
9540,2,2,1,8,4563,4,0,7,25,13,6,10,35,3,0,6,13,1
9541,4,2,1,5,9412,3,6,5,10,4,23,15,25,3,33,4,5,2
9542,4,2,1,5,12898,6,4,21,50,4,6,35,25,3,7,6,13,1
9543,10,2,1,8,6216,4,2,14,40,17,3,10,50,3,10,29,13,0
9544,4,2,1,5,12898,5,5,13,0,4,15,25,25,3,7,6,13,1
9545,4,2,1,5,10262,6,0,22,50,19,20,10,0,3,7,6,13,1
9546,1,0,5,8,12526,3,4,13,20,16,2,50,10,0,13,29,13,0
9547,1,2,1,8,11522,3,1,5,15,6,25,35,50,3,40,6,13,1
9548,4,4,3,8,5678,6,0,2,55,4,1,25,20,1,19,29,13,0
9549,10,0,5,8,9918,3,5,11,30,14,2,40,10,0,13,29,13,0
9550,4,3,0,8,14781,5,2,21,10,8,11,5,15,2,7,3,13,1
9551,1,2,1,8,8026,3,6,5,0,19,38,15,15,3,0,4,5,2
9552,1,0,5,8,7276,3,3,13,20,16,2,50,10,0,13,29,13,0
9553,4,3,0,5,7064,4,0,8,25,18,9,50,15,2,7,3,13,1
9554,6,2,1,8,13062,3,4,13,0,21,8,0,0,3,7,6,13,1
9555,6,2,1,8,12537,3,6,11,30,21,9,30,0,3,7,6,13,1
9556,4,0,5,8,21934,3,0,18,55,0,5,50,45,0,7,8,13,1
9557,4,2,1,5,10262,6,1,13,0,19,6,0,0,3,7,6,13,1
9558,10,0,2,8,4878,6,6,17,0,19,2,35,35,0,13,29,13,0
9559,4,2,1,8,14714,6,2,14,0,19,5,0,0,3,7,6,13,1
9560,4,0,5,5,9134,3,0,7,0,15,8,15,15,0,7,8,13,1
9561,3,0,2,8,4823,4,0,16,55,19,3,0,55,0,13,29,13,0
9562,6,2,1,5,6093,6,4,7,10,16,9,0,10,3,20,6,13,1
9563,8,1,4,8,3597,6,6,8,20,10,2,15,35,4,8,29,13,0
9564,6,2,1,8,13727,5,4,14,0,21,7,0,0,3,7,6,13,1
9565,3,3,0,8,4174,4,0,11,30,14,2,35,5,2,5,29,13,0
9566,4,2,1,5,10262,6,4,11,30,19,7,30,0,3,7,6,13,1
9567,6,2,1,8,11789,6,4,10,20,19,8,40,0,3,7,6,13,1
9568,4,3,0,5,8586,5,2,18,55,8,13,20,15,2,7,3,13,1
9569,1,0,5,8,13081,3,4,5,50,8,27,0,50,0,9,1,10,3
9570,4,3,0,5,9314,5,2,20,25,23,27,10,35,2,14,3,13,1
9571,4,4,3,8,5678,6,0,19,35,21,1,30,5,1,19,29,13,0
9572,4,2,1,5,11924,5,1,10,0,19,9,0,0,3,7,6,13,1
9573,4,3,0,8,12692,6,0,20,25,23,27,10,35,2,14,3,13,1
9574,4,0,2,5,6478,6,1,18,55,22,3,5,0,0,13,29,13,0
9575,3,3,0,8,4226,5,6,6,20,10,4,0,20,2,33,3,13,1
9576,3,2,1,8,11532,3,5,2,35,8,5,55,30,3,2,6,13,1
9577,1,1,4,8,9340,3,1,11,40,13,2,15,55,4,8,29,13,0
9578,4,2,1,5,10368,6,0,5,30,4,22,55,25,3,28,4,5,2
9579,4,3,0,8,13626,6,0,14,5,20,6,40,45,2,7,3,13,1
9580,4,3,0,5,9663,5,0,6,30,12,5,30,0,2,7,3,13,1
9581,4,2,1,5,16389,3,1,5,25,4,23,0,25,3,21,4,5,2
9582,6,2,1,8,10197,5,2,3,50,19,15,10,0,3,7,6,13,1
9583,4,3,0,5,7594,6,0,21,10,4,7,30,40,2,7,3,13,1
9584,4,0,5,8,13817,3,5,21,25,11,14,0,25,0,7,8,13,1
9585,4,0,2,8,7229,4,1,17,45,20,3,0,45,0,13,29,13,0
9586,4,2,1,5,10368,6,1,9,40,4,18,45,25,3,28,4,5,2
9587,0,0,2,8,4282,5,6,4,55,7,2,50,45,0,13,29,13,0
9588,4,2,1,8,13292,6,0,9,35,4,18,50,25,3,21,4,5,2
9589,4,2,1,8,13764,6,4,19,30,12,17,5,35,3,28,4,5,2
9590,4,3,0,8,12681,4,0,18,55,16,21,25,20,2,7,3,13,1
9591,4,0,2,5,5198,5,4,11,10,14,2,55,5,0,13,29,13,0
9592,6,2,1,8,12615,3,5,7,30,19,12,15,45,3,7,6,13,1
9593,3,3,0,8,5644,4,3,11,30,14,2,35,5,2,5,29,13,0
9594,4,0,5,5,11087,3,5,22,55,13,14,20,15,0,7,8,13,1
9595,8,4,3,8,2227,5,5,22,45,0,1,30,15,1,19,29,13,0
9596,4,0,2,8,8016,6,5,19,50,22,3,0,50,0,13,29,13,0
9597,8,0,2,7,4885,5,4,9,30,12,2,50,20,0,13,29,13,0
9598,3,3,0,8,4174,4,0,9,35,12,2,45,20,2,5,29,13,0
9599,0,3,0,8,5162,5,4,6,50,10,3,40,30,2,2,3,13,1
9600,4,2,1,5,10262,6,4,13,0,19,6,0,0,3,7,6,13,1
9601,3,4,3,8,4049,6,5,9,15,10,1,30,45,1,19,29,13,0
9602,1,2,1,8,8372,5,1,18,0,19,25,15,15,3,7,6,13,1
9603,3,0,2,8,3419,6,0,0,30,3,2,55,25,0,13,29,13,0
9604,3,2,1,8,5073,3,6,7,35,12,4,25,0,3,20,6,13,1
9605,3,2,1,8,6069,6,4,16,0,21,5,0,0,3,7,6,13,1
9606,3,2,1,8,9709,3,4,8,25,15,7,5,30,3,7,6,13,1
9607,4,2,1,8,13014,6,0,9,40,12,26,55,35,3,28,4,5,2
9608,4,2,1,5,13029,5,2,9,40,19,9,20,0,3,28,4,5,2
9609,6,2,1,8,13937,5,6,8,0,21,13,0,0,3,7,6,13,1
9610,8,2,1,8,11349,3,3,15,55,21,6,0,55,3,33,6,13,1
9611,4,2,1,8,15129,5,5,23,5,4,29,20,25,3,0,4,5,2
9612,8,1,4,8,3597,6,0,9,45,12,2,15,0,4,8,29,13,0
9613,4,3,0,8,14388,5,6,20,0,20,24,45,45,2,7,3,13,1
9614,4,0,5,5,11087,3,5,8,0,10,26,25,25,0,7,8,13,1
9615,4,3,0,5,9663,5,2,14,5,9,19,15,20,2,7,3,13,1
9616,4,2,1,8,13014,6,3,5,30,4,22,55,25,3,28,4,5,2
9617,3,0,2,8,3943,6,4,4,0,6,2,50,50,0,13,29,13,0
9618,1,0,5,8,8845,3,0,22,0,13,15,20,20,0,11,8,13,1
9619,1,3,0,8,12173,3,3,20,30,12,16,0,30,2,14,3,13,1
9620,4,2,1,5,10262,6,0,21,50,12,14,45,35,3,7,6,13,1
9621,6,2,1,8,7242,3,4,9,45,16,6,25,10,3,20,6,13,1
9622,4,2,1,8,13292,6,1,5,30,4,22,55,25,3,21,4,5,2
9623,3,0,5,8,7708,3,4,14,25,19,5,0,25,0,0,8,13,1
9624,4,4,3,8,8040,6,0,8,45,10,1,30,15,1,19,29,13,0
9625,8,1,4,8,3597,5,4,8,20,10,2,15,35,4,8,29,13,0
9626,8,3,0,7,3841,5,1,17,10,19,2,30,40,2,5,29,13,0
9627,1,3,0,8,10203,5,6,17,30,20,26,55,25,2,14,3,13,1
9628,3,2,1,8,7173,4,2,2,0,7,5,45,45,3,6,6,13,1
9629,8,4,3,7,1965,6,0,22,45,0,1,30,15,1,19,29,13,0
9630,3,2,1,8,5054,6,4,20,25,1,5,5,30,3,7,6,13,1
9631,3,0,5,8,8855,3,3,16,55,19,2,50,45,0,13,29,13,0
9632,4,0,5,8,27992,3,4,5,45,21,15,35,20,0,7,8,13,1
9633,4,3,0,5,7341,5,4,17,0,18,25,0,0,2,14,3,13,1
9634,8,0,2,7,3919,6,6,9,30,12,2,50,20,0,13,29,13,0
9635,4,2,1,8,12242,3,6,15,5,4,13,20,25,3,7,6,13,1
9636,4,3,0,8,13067,5,2,9,35,14,28,50,25,2,14,3,13,1
9637,4,2,1,8,18804,6,1,11,40,19,7,20,0,3,29,4,5,2
9638,0,3,0,8,5645,4,3,22,50,1,2,30,20,2,5,29,13,0
9639,3,1,4,8,3597,6,1,19,35,21,2,20,55,4,8,29,13,0
9640,6,2,1,8,13587,6,0,16,0,1,9,30,30,3,7,6,13,1
9641,3,1,4,8,3597,6,0,13,15,15,2,20,35,4,8,29,13,0
9642,1,2,1,8,8879,5,2,10,0,19,9,15,15,3,7,6,13,1
9643,8,0,2,7,4319,4,3,5,55,8,2,40,35,0,13,29,13,0
9644,1,4,3,8,2050,3,6,13,55,15,1,30,25,1,19,29,13,0
9645,4,4,3,8,8040,6,6,7,5,8,1,25,30,1,19,29,13,0
9646,4,3,0,8,13584,5,6,18,55,8,13,20,15,2,7,3,13,1
9647,4,2,1,8,13014,6,4,19,30,4,8,55,25,3,28,4,5,2
9648,10,3,0,8,9345,5,6,7,10,18,11,40,50,2,14,3,13,1
9649,4,2,1,5,11507,6,6,9,35,12,27,0,35,3,21,4,5,2
9650,6,2,1,8,8266,6,4,6,0,19,13,15,15,3,7,6,13,1
9651,4,4,3,8,5678,3,3,2,55,4,1,30,25,1,19,29,13,0
9652,6,2,1,8,13377,6,0,13,0,1,12,30,30,3,7,6,13,1
9653,10,3,0,8,9345,5,5,7,10,18,11,40,50,2,14,3,13,1
9654,3,2,1,8,7191,5,6,18,35,1,6,55,30,3,7,6,13,1
9655,6,2,1,8,7845,3,6,17,45,1,7,50,35,3,7,6,13,1
9656,4,0,2,8,7229,5,5,11,10,14,2,55,5,0,13,29,13,0
9657,1,0,5,0,10981,3,4,17,0,8,15,50,50,0,20,8,13,1
9658,4,3,0,8,14178,6,0,14,5,4,14,35,40,2,7,3,13,1
9659,3,2,1,8,8784,3,4,7,30,21,13,30,0,3,7,6,13,1
9660,4,3,0,8,13941,5,4,20,0,4,8,40,40,2,7,3,13,1
9661,4,3,0,8,13067,5,5,20,25,19,22,45,10,2,14,3,13,1
9662,4,4,3,5,4995,6,4,10,20,11,1,30,50,1,19,29,13,0
9663,1,2,1,8,12488,6,6,18,30,19,24,45,15,3,32,4,5,2
9664,0,3,0,8,7870,6,0,7,35,23,15,55,30,2,14,3,13,1
9665,1,2,1,8,6094,5,4,5,10,8,2,50,0,3,10,29,13,0
9666,4,3,0,5,5608,6,0,10,20,17,7,15,35,2,15,3,13,1
9667,2,2,1,8,6112,3,3,7,30,13,5,50,20,3,20,6,13,1
9668,4,0,5,8,16736,3,1,16,55,8,15,20,15,0,7,8,13,1
9669,10,3,0,8,8452,6,0,20,20,10,14,25,45,2,14,3,13,1
9670,4,3,0,5,9314,5,4,17,0,14,21,25,25,2,14,3,13,1
9671,3,1,4,8,3850,5,5,7,55,10,2,20,15,4,8,29,13,0
9672,4,2,1,5,5963,3,4,19,45,4,8,40,25,3,7,6,13,1
9673,1,2,1,8,9968,5,5,5,0,19,38,15,15,3,0,4,5,2
9674,4,2,1,8,9564,5,2,11,0,14,3,15,15,3,10,29,13,0
9675,3,2,1,8,6610,3,1,6,40,21,14,40,20,3,20,22,5,2
9676,3,0,5,8,5226,3,5,15,40,20,4,55,35,0,20,8,13,1
9677,4,3,0,8,14231,3,3,19,45,8,12,25,10,2,7,3,13,1
9678,4,2,1,8,13376,6,2,14,35,12,22,0,35,3,34,4,5,2
9679,3,2,1,8,6674,5,1,6,50,22,15,40,30,3,20,6,13,1
9680,6,2,1,8,7408,6,2,8,0,21,13,0,0,3,7,6,13,1
9681,1,3,0,8,15170,5,0,9,50,8,23,5,55,2,15,9,3,2
9682,3,1,4,8,3597,6,3,19,35,21,2,20,55,4,8,29,13,0
9683,1,0,5,8,12778,3,5,17,25,10,16,50,15,0,7,23,6,2
9684,4,0,2,5,7229,6,0,17,45,20,3,0,45,0,13,29,13,0
9685,4,0,2,8,8016,6,2,8,20,11,3,0,20,0,13,29,13,0
9686,3,3,0,8,4804,5,1,22,15,0,2,35,50,2,5,29,13,0
9687,4,0,2,8,8016,6,0,8,20,11,3,0,20,0,13,29,13,0
9688,0,3,0,8,5645,6,0,10,20,12,2,35,55,2,5,29,13,0
9689,4,0,5,8,22270,3,5,18,40,0,6,5,45,0,7,8,13,1
